talk_id,name,title,description,url,duration,film_date,published_date,number_of_words,languages,comments,views,main_speaker,speaker_occupation,num_speaker,speed_of_speech,event,event_type,related_talks,tags,ratings,beautiful,confusing,courageous,fascinating,funny,informative,ingenious,inspiring,jaw-dropping,longwinded,ok,obnoxious,persuasive,unconvincing
2418,"Sō Percussion: ""Music for Wood and Strings""","""Music for Wood and Strings""","Sō Percussion creates adventurous compositions with new, unconventional instruments. Performing ""Music for Wood and Strings"" by Bryce Dessner of The National, the quartet plays custom-made dulcimer-like instruments that combine the sound of an electric guitar with the percussionist's toolkit to create a hypnotic effect.","https://www.ted.com/talks/so_percussion_music_for_wood_and_strings
",10.15,2016-02-15,2017-03-31,0,0,11,767660,Sō Percussion,Percussion ensemble,1,0.0,TED2016,main,[],"['live music', 'music', 'performance', 'performance art']","[{'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 25, 'name': 'OK', 'count': 14}, {'id': 22, 'name': 'Fascinating', 'count': 13}, {'id': 1, 'name': 'Beautiful', 'count': 16}, {'id': 7, 'name': 'Funny', 'count': 1}, {'id': 24, 'name': 'Persuasive', 'count': 1}, {'id': 10, 'name': 'Inspiring', 'count': 3}, {'id': 9, 'name': 'Ingenious', 'count': 6}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 23, 'name': 'Jaw-dropping', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 3, 'name': 'Courageous', 'count': 1}, {'id': 8, 'name': 'Informative', 'count': 1}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]",16.0,1.0,1.0,13.0,1.0,1.0,6.0,3.0,3.0,8.0,14.0,0.0,1.0,8.0
2419,Emtithal Mahmoud: A young poet tells the story of Darfur,A young poet tells the story of Darfur,"Emtithal ""Emi"" Mahmoud writes poetry of resilience, confronting her experience of escaping the genocide in Darfur in verse. She shares two stirring original poems about refugees, family, joy and sorrow, asking, ""Will you witness me?""","https://www.ted.com/talks/emtithal_mahmoud_a_young_poet_tells_the_story_of_darfur
",10.85,2016-11-30,2017-03-31,1381,11,15,822049,Emtithal Mahmoud,Poet,1,127.28110599078342,TEDMED 2016,med,[],"['Africa', 'TEDMED', 'art', 'children', 'communication', 'family', 'humanity', 'identity', 'language', 'performance', 'poetry', 'refugees', 'spoken word', 'storytelling', 'war', 'writing']","[{'id': 1, 'name': 'Beautiful', 'count': 241}, {'id': 3, 'name': 'Courageous', 'count': 178}, {'id': 22, 'name': 'Fascinating', 'count': 46}, {'id': 10, 'name': 'Inspiring', 'count': 115}, {'id': 23, 'name': 'Jaw-dropping', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 8, 'name': 'Informative', 'count': 30}, {'id': 24, 'name': 'Persuasive', 'count': 12}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 9, 'name': 'Ingenious', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 1}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]",241.0,0.0,178.0,46.0,6.0,30.0,10.0,115.0,29.0,1.0,24.0,0.0,12.0,2.0
2420,"Casey Brown: Know your worth, and then ask for it","Know your worth, and then ask for it","Your boss probably isn't paying you what you're worth -- instead, they're paying you what they think you're worth. Take the time to learn how to shape their thinking. Pricing consultant Casey Brown shares helpful stories and learnings that can help you better communicate your value and get paid for your excellence.","https://www.ted.com/talks/casey_brown_know_your_worth_and_then_ask_for_it
",8.366666666666667,2015-05-28,2017-04-03,1257,26,56,2032751,Casey Brown,Pricing consultant,1,150.23904382470118,TEDxColumbusWomen,tedx,[535],"['Gender equality', 'TEDx', 'behavioral economics', 'business', 'economics', 'entrepreneur', 'finance', 'goal-setting', 'inequality', 'personal growth', 'society', 'women', 'women in business', 'work']","[{'id': 3, 'name': 'Courageous', 'count': 234}, {'id': 8, 'name': 'Informative', 'count': 259}, {'id': 10, 'name': 'Inspiring', 'count': 614}, {'id': 1, 'name': 'Beautiful', 'count': 59}, {'id': 24, 'name': 'Persuasive', 'count': 305}, {'id': 22, 'name': 'Fascinating', 'count': 76}, {'id': 9, 'name': 'Ingenious', 'count': 30}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 7, 'name': 'Funny', 'count': 19}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 23, 'name': 'Jaw-dropping', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 4}]",59.0,2.0,234.0,76.0,19.0,259.0,30.0,614.0,12.0,5.0,37.0,4.0,305.0,14.0
2421,"Gretchen Carlson, David Brooks: Political common ground in a polarized United States",Political common ground in a polarized United States,"How can we bridge the gap between left and right to have a wiser, more connected political conversation? Journalist Gretchen Carlson and op-ed columnist David Brooks share insights on the tensions at the heart of American politics today -- and where we can find common ground. Followed by a rousing performance of ""America the Beautiful"" by Vy Higginsen's Gospel Choir of Harlem.","https://www.ted.com/talks/gretchen_carlson_david_brooks_political_common_ground_in_a_polarized_united_states
",47.55,2017-03-01,2017-04-03,7882,5,42,890478,"Gretchen Carlson, David Brooks","TV journalist, women's empowerment advocate",4,165.76235541535226,TED Dialogues,satellite,"[294, 1701, 1704, 1714, 1913, 2088, 2180, 2322, 2387, 2441, 2536]","['United States', 'collaboration', 'communication', 'democracy', 'future', 'government', 'history', 'humanity', 'identity', 'immigration', 'inequality', 'infrastructure', 'journalism', 'news', 'policy', 'politics', 'security', 'social change', 'social media', 'women', 'writing']","[{'id': 3, 'name': 'Courageous', 'count': 19}, {'id': 1, 'name': 'Beautiful', 'count': 7}, {'id': 8, 'name': 'Informative', 'count': 45}, {'id': 10, 'name': 'Inspiring', 'count': 23}, {'id': 22, 'name': 'Fascinating', 'count': 17}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 1}, {'id': 24, 'name': 'Persuasive', 'count': 17}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 9, 'name': 'Ingenious', 'count': 2}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2}]",7.0,4.0,19.0,17.0,1.0,45.0,2.0,23.0,2.0,4.0,17.0,12.0,17.0,10.0
2422,Katie Bouman: How to take a picture of a black hole,How to take a picture of a black hole,"At the heart of the Milky Way, there's a supermassive black hole that feeds off a spinning disk of hot gas, sucking up anything that ventures too close -- even light. We can't see it, but its event horizon casts a shadow, and an image of that shadow could help answer some important questions about the universe. Scientists used to think that making such an image would require a telescope the size of Earth -- until Katie Bouman and a team of astronomers came up with a clever alternative. Bouman explains how we can take a picture of the ultimate dark using the Event Horizon Telescope.","https://www.ted.com/talks/katie_bouman_what_does_a_black_hole_look_like
",12.85,2016-11-19,2017-04-04,2398,18,56,1502615,Katie Bouman,Imaging scientist,1,186.61478599221792,TEDxBeaconStreet,tedx,"[197, 564, 662, 889, 1725, 1883, 1961, 2036, 2432]","['TEDx', 'astronomy', 'collaboration', 'exploration', 'innovation', 'nature', 'physics', 'science', 'science and art', 'space', 'technology', 'telescopes', 'universe', 'visualizations']","[{'id': 2, 'name': 'Confusing', 'count': 46}, {'id': 8, 'name': 'Informative', 'count': 214}, {'id': 22, 'name': 'Fascinating', 'count': 183}, {'id': 1, 'name': 'Beautiful', 'count': 80}, {'id': 10, 'name': 'Inspiring', 'count': 104}, {'id': 23, 'name': 'Jaw-dropping', 'count': 43}, {'id': 3, 'name': 'Courageous', 'count': 32}, {'id': 9, 'name': 'Ingenious', 'count': 81}, {'id': 25, 'name': 'OK', 'count': 47}, {'id': 24, 'name': 'Persuasive', 'count': 16}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 21}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 23}]",80.0,46.0,32.0,183.0,8.0,214.0,81.0,104.0,43.0,21.0,47.0,12.0,16.0,23.0
2423,Sebastián Bortnik: The conversation we're not having about digital child abuse,The conversation we're not having about digital child abuse,"We need to talk to kids about the risks they face online, says information security expert Sebastián Bortnik. In this talk, Bortnik discusses the issue of ""grooming"" -- the sexual predation of children by adults on the internet -- and outlines the conversations we need to start having about technology to keep our kids safe. (In Spanish with English subtitles)","https://www.ted.com/talks/sebastian_bortnik_the_conversation_we_re_not_having_about_digital_child_abuse
",13.75,2016-10-22,2017-04-05,1639,11,22,402343,Sebastián Bortnik,Information security specialist ,1,119.2,TEDxRiodelaPlata,tedx,"[293, 654, 711, 1303, 1500, 1723, 1913, 2288, 2316, 2445]","['Internet', 'TED en Español', 'TEDx', 'activism', 'children', 'communication', 'computers', 'family', 'parenting', 'sexual violence', 'social change', 'society', 'technology']","[{'id': 8, 'name': 'Informative', 'count': 183}, {'id': 10, 'name': 'Inspiring', 'count': 77}, {'id': 24, 'name': 'Persuasive', 'count': 99}, {'id': 22, 'name': 'Fascinating', 'count': 15}, {'id': 23, 'name': 'Jaw-dropping', 'count': 19}, {'id': 3, 'name': 'Courageous', 'count': 68}, {'id': 1, 'name': 'Beautiful', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 25, 'name': 'OK', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 1}, {'id': 9, 'name': 'Ingenious', 'count': 4}]",7.0,3.0,68.0,15.0,4.0,183.0,4.0,77.0,19.0,7.0,14.0,1.0,99.0,4.0
2424,David R. Williams: How racism makes us sick,How racism makes us sick,"Why does race matter so profoundly for health? David R. Williams developed a scale to measure the impact of discrimination on well-being, going beyond traditional measures like income and education to reveal how factors like implicit bias, residential segregation and negative stereotypes create and sustain inequality. In this eye-opening talk, Williams presents evidence for how racism is producing a rigged system -- and offers hopeful examples of programs across the US that are working to dismantle discrimination.","https://www.ted.com/talks/david_r_williams_how_racism_makes_us_sick
",17.45,2016-11-30,2017-04-06,1901,15,54,1005076,David R. Williams,Public health sociologist,1,108.93982808022923,TEDMED 2016,med,"[1883, 2138, 2147, 2388]","['TEDMED', 'health', 'health care', 'humanity', 'identity', 'illness', 'inequality', 'medicine', 'public health', 'race', 'society']","[{'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 1, 'name': 'Beautiful', 'count': 32}, {'id': 3, 'name': 'Courageous', 'count': 71}, {'id': 10, 'name': 'Inspiring', 'count': 151}, {'id': 8, 'name': 'Informative', 'count': 175}, {'id': 23, 'name': 'Jaw-dropping', 'count': 30}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 24, 'name': 'Persuasive', 'count': 87}, {'id': 22, 'name': 'Fascinating', 'count': 43}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 9, 'name': 'Ingenious', 'count': 8}]",32.0,2.0,71.0,43.0,12.0,175.0,8.0,151.0,30.0,7.0,44.0,14.0,87.0,23.0
2425,Giorgia Lupi: How we can find ourselves in data,How we can find ourselves in data,"Giorgia Lupi uses data to tell human stories, adding nuance to numbers. In this charming talk, she shares how we can bring personality to data, visualizing even the mundane details of our daily lives and transforming the abstract and uncountable into something that can be seen, felt and directly reconnected to our lives.","https://www.ted.com/talks/giorgia_lupi_how_we_can_find_ourselves_in_data
",11.216666666666667,2017-03-08,2017-04-07,1797,16,33,1077662,Giorgia Lupi,Information designer,1,160.2080237741456,TEDNYC,satellite,"[4, 404, 609, 633, 749, 852, 992, 1321, 1538, 1559, 1592, 1740, 1797, 1826, 1845, 1924, 2111, 2317, 2413, 2490, 2517]","['TEDNYC', 'algorithm', 'art', 'collaboration', 'communication', 'data', 'design', 'humanity', 'media', 'personal growth', 'statistics', 'visualizations']","[{'id': 9, 'name': 'Ingenious', 'count': 79}, {'id': 8, 'name': 'Informative', 'count': 111}, {'id': 1, 'name': 'Beautiful', 'count': 85}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 24, 'name': 'Persuasive', 'count': 44}, {'id': 10, 'name': 'Inspiring', 'count': 101}, {'id': 25, 'name': 'OK', 'count': 43}, {'id': 22, 'name': 'Fascinating', 'count': 79}, {'id': 3, 'name': 'Courageous', 'count': 9}, {'id': 23, 'name': 'Jaw-dropping', 'count': 10}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 19}, {'id': 26, 'name': 'Obnoxious', 'count': 3}]",85.0,8.0,9.0,79.0,19.0,111.0,79.0,101.0,10.0,4.0,43.0,3.0,44.0,7.0
2426,Ari Wallach: 3 ways to plan for the (very) long term,3 ways to plan for the (very) long term,"We increasingly make decisions based on short-term goals and gains -- an approach that makes the future more uncertain and less safe. How can we learn to think about and plan for a better future in the long term ... like, grandchildren-scale long term? Ari Wallach shares three tactics for thinking beyond the immediate.","https://www.ted.com/talks/ari_wallach_3_ways_to_plan_for_the_very_long_term
",13.7,2016-10-21,2017-04-10,2168,14,35,1593651,Ari Wallach,Futurist,1,158.24817518248176,TEDxMidAtlantic,tedx,[],"['TEDx', 'decision-making', 'future', 'goal-setting', 'history', 'humanity', 'identity', 'intelligence', 'leadership', 'personal growth', 'social change', 'society', 'technology']","[{'id': 8, 'name': 'Informative', 'count': 236}, {'id': 10, 'name': 'Inspiring', 'count': 412}, {'id': 24, 'name': 'Persuasive', 'count': 182}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 11, 'name': 'Longwinded', 'count': 25}, {'id': 7, 'name': 'Funny', 'count': 73}, {'id': 21, 'name': 'Unconvincing', 'count': 37}, {'id': 25, 'name': 'OK', 'count': 73}, {'id': 22, 'name': 'Fascinating', 'count': 90}, {'id': 1, 'name': 'Beautiful', 'count': 28}, {'id': 9, 'name': 'Ingenious', 'count': 48}, {'id': 3, 'name': 'Courageous', 'count': 42}, {'id': 23, 'name': 'Jaw-dropping', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]",28.0,10.0,42.0,90.0,73.0,236.0,48.0,412.0,14.0,25.0,73.0,1.0,182.0,37.0
2427,Jonathan Marks: In praise of conflict,In praise of conflict,"Conflict is bad; compromise, consensus and collaboration are good -- or so we're told. Lawyer and bioethicist Jonathan Marks challenges this conventional wisdom, showing how governments can jeopardize public health, human rights and the environment when they partner with industry. An important, timely reminder that common good and common ground are not the same thing.","https://www.ted.com/talks/jonathan_marks_in_praise_of_conflict
",14.933333333333334,2017-02-12,2017-04-11,1871,14,70,1095143,Jonathan Marks,"Bioethicist, lawyer",1,125.29017857142857,TEDxPSU,tedx,[],"['TEDx', 'business', 'capitalism', 'climate change', 'collaboration', 'economics', 'environment', 'global development', 'global issues', 'government', 'health', 'health care', 'humanity', 'investment', 'leadership', 'policy', 'pollution', 'public health', 'social change', 'success']","[{'id': 24, 'name': 'Persuasive', 'count': 122}, {'id': 8, 'name': 'Informative', 'count': 143}, {'id': 10, 'name': 'Inspiring', 'count': 107}, {'id': 21, 'name': 'Unconvincing', 'count': 35}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 22, 'name': 'Fascinating', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 3, 'name': 'Courageous', 'count': 68}, {'id': 9, 'name': 'Ingenious', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 1, 'name': 'Beautiful', 'count': 12}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 23, 'name': 'Jaw-dropping', 'count': 5}]",12.0,6.0,68.0,23.0,10.0,143.0,12.0,107.0,5.0,6.0,7.0,7.0,122.0,35.0
2428,Todd Scott: An intergalactic guide to using a defibrillator,An intergalactic guide to using a defibrillator,"If Yoda goes into cardiac arrest, will you know what to do? Artist and first-aid enthusiast Todd Scott breaks down what you need to know about using an automated external defibrillator, or AED -- in this galaxy and ones that are far, far away. Prepare to save the life of a Jedi, Chewbacca (he'll need a quick shave first) or someone else in need with some helpful pointers.","https://www.ted.com/talks/todd_scott_an_intergalactic_guide_to_using_a_defibrillator
",5.366666666666666,2017-01-26,2017-04-12,944,20,11,967472,Todd Scott,First aid instructor,1,175.90062111801242,TEDNYC,satellite,[1145],"['TEDNYC', 'entertainment', 'health', 'heart health', 'society', 'teaching']","[{'id': 7, 'name': 'Funny', 'count': 228}, {'id': 8, 'name': 'Informative', 'count': 158}, {'id': 10, 'name': 'Inspiring', 'count': 11}, {'id': 22, 'name': 'Fascinating', 'count': 13}, {'id': 9, 'name': 'Ingenious', 'count': 57}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 1, 'name': 'Beautiful', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 20}, {'id': 24, 'name': 'Persuasive', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 9}, {'id': 3, 'name': 'Courageous', 'count': 6}]",9.0,7.0,6.0,13.0,228.0,158.0,57.0,11.0,9.0,4.0,20.0,12.0,9.0,9.0
2429,Zubaida Bai: A simple birth kit for mothers in the developing world,A simple birth kit for mothers in the developing world,"TED Fellow Zubaida Bai works with medical professionals, midwives and mothers to bring dignity and low-cost interventions to women's health care. In this quick, inspiring talk, she presents her clean birth kit in a purse, which contains everything a new mother needs for a hygienic birth and a healthy delivery -- no matter where in the world (or how far from a medical clinic) she might be.","https://www.ted.com/talks/zubaida_bai_a_simple_birth_kit_for_mothers_in_the_developing_world
",6.733333333333333,2016-12-13,2017-04-13,1040,23,18,801279,Zubaida Bai,Women's health advocate,1,154.45544554455446,TED Residency,satellite,"[829, 835, 1124, 1181, 1202, 1663, 2065, 2095, 2216, 2381, 2400]","['TED Residency', 'design', 'entrepreneur', 'family', 'global development', 'health', 'health care', 'humanity', 'innovation', 'parenting', 'pregnancy', 'women']","[{'id': 8, 'name': 'Informative', 'count': 126}, {'id': 22, 'name': 'Fascinating', 'count': 42}, {'id': 24, 'name': 'Persuasive', 'count': 64}, {'id': 9, 'name': 'Ingenious', 'count': 43}, {'id': 1, 'name': 'Beautiful', 'count': 56}, {'id': 10, 'name': 'Inspiring', 'count': 152}, {'id': 3, 'name': 'Courageous', 'count': 54}, {'id': 25, 'name': 'OK', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 1}, {'id': 21, 'name': 'Unconvincing', 'count': 0}]",56.0,3.0,54.0,42.0,3.0,126.0,43.0,152.0,7.0,3.0,4.0,1.0,64.0,0.0
2430,Chimamanda Ngozi Adichie: We should all be feminists,We should all be feminists,"We teach girls that they can have ambition, but not too much ... to be successful, but not too successful, or they'll threaten men, says author Chimamanda Ngozi Adichie. In this classic talk that started a worldwide conversation about feminism, Adichie asks that we begin to dream about and plan for a different, fairer world -- of happier men and women who are truer to themselves.","https://www.ted.com/talks/chimamanda_ngozi_adichie_we_should_all_be_feminists
",29.466666666666665,2012-12-01,2017-04-14,4507,14,55,1318454,Chimamanda Ngozi Adichie,Novelist,1,152.95248868778282,TEDxEuston,tedx,"[23, 172, 265, 604, 671, 827, 829, 835, 848, 871, 873, 884, 1124, 1181, 1222, 1263, 1451, 1514, 1659, 1663, 1671, 1696, 1993, 2001, 2006, 2008, 2010, 2037, 2046, 2049, 2065, 2154, 2244, 2325, 2330, 2356, 2363, 2400, 2405]","['Africa', 'Gender equality', 'TEDx', 'children', 'communication', 'community', 'feminism', 'gender', 'humanity', 'identity', 'inequality', 'literature', 'society', 'women', 'writing']","[{'id': 1, 'name': 'Beautiful', 'count': 263}, {'id': 7, 'name': 'Funny', 'count': 185}, {'id': 10, 'name': 'Inspiring', 'count': 551}, {'id': 8, 'name': 'Informative', 'count': 162}, {'id': 24, 'name': 'Persuasive', 'count': 202}, {'id': 26, 'name': 'Obnoxious', 'count': 18}, {'id': 3, 'name': 'Courageous', 'count': 234}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 18}, {'id': 9, 'name': 'Ingenious', 'count': 36}, {'id': 22, 'name': 'Fascinating', 'count': 131}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 8}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}]",263.0,13.0,234.0,131.0,185.0,162.0,36.0,551.0,27.0,9.0,8.0,18.0,202.0,18.0
2431,Siamak Hariri: How do you build a sacred space?,How do you build a sacred space?,"To design the Bahá'í Temple of South America, architect Siamak Hariri focused on illumination -- from the temple's form, which captures the movement of the sun throughout the day, to the iridescent, luminous stone and glass used to construct it. Join Hariri for a journey through the creative process, as he explores what makes for a sacred experience in a secular world.","https://www.ted.com/talks/siamak_hariri_how_do_you_build_a_sacred_space
",12.766666666666667,2017-03-08,2017-04-17,1331,20,27,1098436,Siamak Hariri,Architect,1,104.25587467362924,TEDNYC,satellite,[],"['TEDNYC', 'architecture', 'art', 'collaboration', 'community', 'design', 'engineering', 'faith', 'innovation', 'materials', 'public spaces', 'religion', 'society', 'technology']","[{'id': 1, 'name': 'Beautiful', 'count': 344}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 11, 'name': 'Longwinded', 'count': 17}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 9, 'name': 'Ingenious', 'count': 63}, {'id': 10, 'name': 'Inspiring', 'count': 161}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 22, 'name': 'Fascinating', 'count': 113}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 8, 'name': 'Informative', 'count': 33}, {'id': 23, 'name': 'Jaw-dropping', 'count': 33}, {'id': 3, 'name': 'Courageous', 'count': 11}, {'id': 24, 'name': 'Persuasive', 'count': 7}]",344.0,15.0,11.0,113.0,5.0,33.0,63.0,161.0,33.0,17.0,37.0,6.0,7.0,13.0
2432,Natasha Hurley-Walker: How radio telescopes show us unseen galaxies,How radio telescopes show us unseen galaxies,"Our universe is strange, wonderful and vast, says astronomer Natasha Hurley-Walker. A spaceship can't carry you into its depths (yet) -- but a radio telescope can. In this mesmerizing talk, Hurley-Walker shows how she probes the mysteries of the universe using special technology that reveals light spectrums we can't see.","https://www.ted.com/talks/natasha_hurley_walker_how_radio_telescopes_show_us_unseen_galaxies
",15.416666666666666,2016-10-14,2017-04-18,2514,17,30,970115,Natasha Hurley-Walker,Astronomer,1,163.07027027027027,TEDxPerth,tedx,"[25, 54, 197, 213, 273, 341, 389, 564, 701, 889, 929, 967, 992, 1688, 1725, 1821, 1961, 2036, 2422]","['astronomy', 'discovery', 'space', 'telescopes', 'universe']","[{'id': 8, 'name': 'Informative', 'count': 201}, {'id': 10, 'name': 'Inspiring', 'count': 97}, {'id': 1, 'name': 'Beautiful', 'count': 115}, {'id': 22, 'name': 'Fascinating', 'count': 208}, {'id': 23, 'name': 'Jaw-dropping', 'count': 102}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 11}, {'id': 9, 'name': 'Ingenious', 'count': 29}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 3, 'name': 'Courageous', 'count': 4}, {'id': 24, 'name': 'Persuasive', 'count': 7}]",115.0,4.0,4.0,208.0,9.0,201.0,29.0,97.0,102.0,13.0,11.0,3.0,7.0,3.0
2433,Amy Green: A video game to cope with grief,A video game to cope with grief,"When Amy Green's young son was diagnosed with a rare brain tumor, she made up a bedtime story for his siblings to teach them about cancer. What resulted was a video game, ""That Dragon, Cancer,"" which takes players on a journey they can't win. In this beautiful talk about coping with loss, Green brings joy and play to tragedy. ""We made a game that's hard to play,"" she says, ""because the hardest moments of our lives change us more than any goal we could ever accomplish.""","https://www.ted.com/talks/amy_green_a_video_game_to_cope_with_grief
",10.566666666666666,2017-02-15,2017-04-19,1397,22,25,1156126,Amy Green,Video game designer,1,132.20820189274448,TEDNYC,satellite,"[307, 1216, 1376]","['TEDNYC', 'art', 'cancer', 'children', 'collaboration', 'communication', 'death', 'gaming', 'humanity', 'life', 'parenting', 'technology']","[{'id': 1, 'name': 'Beautiful', 'count': 209}, {'id': 3, 'name': 'Courageous', 'count': 181}, {'id': 10, 'name': 'Inspiring', 'count': 202}, {'id': 22, 'name': 'Fascinating', 'count': 59}, {'id': 24, 'name': 'Persuasive', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}, {'id': 8, 'name': 'Informative', 'count': 18}, {'id': 25, 'name': 'OK', 'count': 14}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 9, 'name': 'Ingenious', 'count': 26}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 5}]",209.0,5.0,181.0,59.0,7.0,18.0,26.0,202.0,25.0,2.0,14.0,8.0,16.0,3.0
2434,David Casarett: A doctor's case for medical marijuana,A doctor's case for medical marijuana,"Physician David Casarett was tired of hearing hype and half-truths around medical marijuana, so he put on his skeptic's hat and investigated on his own. He comes back with a fascinating report on what we know and what we don't -- and what mainstream medicine could learn from the modern medical marijuana dispensary.","https://www.ted.com/talks/david_casarett_a_doctor_s_case_for_medical_marijuana
",15.116666666666667,2016-11-30,2017-04-20,2476,13,32,1114319,David Casarett,Physician,1,163.79272326350605,TEDMED 2016,med,"[971, 1258, 1862, 1863]","['Addiction', 'TEDMED', 'cancer', 'communication', 'health', 'health care', 'medical research', 'medicine', 'mental health', 'pharmaceuticals', 'policy', 'science', 'social change', 'writing']","[{'id': 24, 'name': 'Persuasive', 'count': 133}, {'id': 1, 'name': 'Beautiful', 'count': 28}, {'id': 8, 'name': 'Informative', 'count': 274}, {'id': 10, 'name': 'Inspiring', 'count': 95}, {'id': 3, 'name': 'Courageous', 'count': 83}, {'id': 22, 'name': 'Fascinating', 'count': 66}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 9, 'name': 'Ingenious', 'count': 20}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 25, 'name': 'OK', 'count': 18}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 23, 'name': 'Jaw-dropping', 'count': 15}]",28.0,1.0,83.0,66.0,6.0,274.0,20.0,95.0,15.0,10.0,18.0,4.0,133.0,10.0
